Datetime,Open,High,Low,Close,Adj Close,Volume
2021-06-07 15:30:00,139.8300018310547,140.05499267578125,139.6999969482422,139.9600067138672,139.9600067138672,755505
2021-06-08 09:30:00,140.66000366210938,141.25,140.2899932861328,140.41000366210938,140.41000366210938,1261452
2021-06-08 10:30:00,140.39999389648438,140.49000549316406,139.61000061035156,139.85000610351562,139.85000610351562,833365
2021-06-08 11:30:00,139.83999633789062,140.19000244140625,139.75999450683594,140.1300048828125,140.1300048828125,496315
2021-06-08 12:30:00,140.1199951171875,140.31500244140625,140.02000427246094,140.0399932861328,140.0399932861328,335142
2021-06-08 13:30:00,140.02000427246094,140.1649932861328,139.97000122070312,140.1199951171875,140.1199951171875,347500
2021-06-08 14:30:00,140.125,140.375,140.0850067138672,140.18499755859375,140.18499755859375,438474
2021-06-08 15:30:00,140.17999267578125,140.21800231933594,139.98500061035156,140.0,140.0,700629
2021-06-09 09:30:00,140.67999267578125,140.9199981689453,140.02999877929688,140.3300018310547,140.3300018310547,1755721
2021-06-09 10:30:00,140.33999633789062,140.52000427246094,140.13999938964844,140.4600067138672,140.4600067138672,502297
2021-06-09 11:30:00,140.47000122070312,140.47000122070312,140.08999633789062,140.44500732421875,140.44500732421875,350678
2021-06-09 12:30:00,140.4499969482422,140.69500732421875,140.44000244140625,140.61000061035156,140.61000061035156,408168
2021-06-09 13:30:00,140.60499572753906,140.6750030517578,140.4600067138672,140.59500122070312,140.59500122070312,456425
2021-06-09 14:30:00,140.60000610351562,140.63999938964844,140.19000244140625,140.19000244140625,140.19000244140625,536808
2021-06-09 15:30:00,140.17999267578125,140.25999450683594,140.02000427246094,140.08999633789062,140.08999633789062,794927
2021-06-10 09:30:00,140.38999938964844,141.47999572753906,140.1699981689453,140.9499969482422,140.9499969482422,1141030
2021-06-10 10:30:00,140.97999572753906,141.07000732421875,139.88999938964844,140.6999969482422,140.6999969482422,837312
2021-06-10 11:30:00,140.6999969482422,141.0399932861328,140.5800018310547,140.80999755859375,140.80999755859375,530513
2021-06-10 12:30:00,140.82000732421875,141.10000610351562,140.80999755859375,140.9499969482422,140.9499969482422,414367
2021-06-10 13:30:00,140.97000122070312,141.10000610351562,140.77999877929688,140.9550018310547,140.9550018310547,951014
2021-06-10 14:30:00,140.9600067138672,141.1649932861328,140.90170288085938,141.08999633789062,141.08999633789062,600175
2021-06-10 15:30:00,141.08999633789062,141.19000244140625,140.89999389648438,141.1300048828125,141.1300048828125,817108
2021-06-11 09:30:00,141.30999755859375,141.8800048828125,141.17999267578125,141.77000427246094,141.77000427246094,981808
2021-06-11 10:30:00,141.77000427246094,141.8000030517578,141.3000030517578,141.72999572753906,141.72999572753906,909788
2021-06-11 11:30:00,141.72999572753906,141.76499938964844,141.4149932861328,141.4550018310547,141.4550018310547,387948
2021-06-11 12:30:00,141.4499969482422,141.5399932861328,141.38999938964844,141.53500366210938,141.53500366210938,350787
2021-06-11 13:30:00,141.52999877929688,141.82000732421875,141.52499389648438,141.80999755859375,141.80999755859375,407676
2021-06-11 14:30:00,141.80999755859375,141.85000610351562,141.6300048828125,141.6999969482422,141.6999969482422,654446
2021-06-11 15:30:00,141.6999969482422,141.9600067138672,141.60499572753906,141.9199981689453,141.9199981689453,1447730
2021-06-14 09:30:00,142.11000061035156,142.5,141.52999877929688,142.0749969482422,142.0749969482422,1093341
2021-06-14 10:30:00,142.09500122070312,142.4499969482422,141.8699951171875,142.42999267578125,142.42999267578125,589285
2021-06-14 11:30:00,142.42999267578125,142.69000244140625,142.25999450683594,142.52499389648438,142.52499389648438,375066
2021-06-14 12:30:00,142.46499633789062,142.6999969482422,142.4149932861328,142.6999969482422,142.6999969482422,290114
2021-06-14 13:30:00,142.6999969482422,142.80999755859375,142.67999267578125,142.67999267578125,142.67999267578125,464585
2021-06-14 14:30:00,142.68499755859375,142.875,142.5919952392578,142.7899932861328,142.7899932861328,591692
2021-06-14 15:30:00,142.7899932861328,143.4199981689453,142.7100067138672,143.3800048828125,143.3800048828125,1088075
2021-06-15 09:30:00,143.3000030517578,143.3000030517578,142.64999389648438,142.85000610351562,142.85000610351562,1253560
2021-06-15 10:30:00,142.85000610351562,143.0,142.72500610351562,142.77999877929688,142.77999877929688,483698
2021-06-15 11:30:00,142.77499389648438,143.08999633789062,142.61000061035156,143.07000732421875,143.07000732421875,541480
2021-06-15 12:30:00,143.07000732421875,143.0709991455078,142.5850067138672,142.60000610351562,142.60000610351562,583113
2021-06-15 13:30:00,142.59109497070312,142.80999755859375,142.3800048828125,142.5050048828125,142.5050048828125,643437
2021-06-15 14:30:00,142.5,142.58999633789062,142.33999633789062,142.41000366210938,142.41000366210938,1259960
2021-06-15 15:30:00,142.41000366210938,142.75,142.27000427246094,142.5399932861328,142.5399932861328,2691049
2021-06-16 09:30:00,142.8000030517578,143.07000732421875,142.60000610351562,142.88999938964844,142.88999938964844,816282
2021-06-16 10:30:00,142.91000366210938,142.91000366210938,142.55999755859375,142.75999450683594,142.75999450683594,422887
2021-06-16 11:30:00,142.75,142.77499389648438,142.0800018310547,142.23500061035156,142.23500061035156,430159
2021-06-16 12:30:00,142.24000549316406,142.5800018310547,142.24000549316406,142.3800048828125,142.3800048828125,346683
2021-06-16 13:30:00,142.38499450683594,142.5800018310547,140.5800018310547,141.27999877929688,141.27999877929688,2585355
2021-06-16 14:30:00,141.25999450683594,142.19000244140625,140.36500549316406,141.96499633789062,141.96499633789062,2986302
2021-06-16 15:30:00,141.96499633789062,142.3000030517578,141.6999969482422,141.7899932861328,141.7899932861328,1643488
2021-06-17 09:30:00,141.35000610351562,143.00999450683594,141.35000610351562,142.97000122070312,142.97000122070312,1472202
2021-06-17 10:30:00,142.97999572753906,143.52999877929688,142.8249969482422,143.50999450683594,143.50999450683594,1175756
2021-06-17 11:30:00,143.52000427246094,143.98849487304688,142.5500030517578,142.67999267578125,142.67999267578125,1269888
2021-06-17 12:30:00,142.6300048828125,143.52000427246094,142.49000549316406,143.52000427246094,143.52000427246094,723677
2021-06-17 13:30:00,143.52000427246094,143.77000427246094,143.33999633789062,143.67999267578125,143.67999267578125,760449
2021-06-17 14:30:00,143.6699981689453,143.8300018310547,143.4199981689453,143.6999969482422,143.6999969482422,1184242
2021-06-17 15:30:00,143.6999969482422,143.80999755859375,143.3699951171875,143.39999389648438,143.39999389648438,1239827
2021-06-18 09:30:00,142.7100067138672,143.27000427246094,142.1300048828125,143.00999450683594,143.00999450683594,3309401
2021-06-18 10:30:00,143.00999450683594,143.22000122070312,141.97500610351562,141.97999572753906,141.97999572753906,1278414
2021-06-18 11:30:00,141.97500610351562,142.75999450683594,141.9199981689453,142.7509002685547,142.7509002685547,674737
2021-06-18 12:30:00,142.7550048828125,142.88999938964844,142.4149932861328,142.52000427246094,142.52000427246094,525902
2021-06-18 13:30:00,142.50999450683594,142.83999633789062,142.4499969482422,142.58999633789062,142.58999633789062,664842
2021-06-18 14:30:00,142.57000732421875,142.63999938964844,142.02000427246094,142.57000732421875,142.57000732421875,1227731
2021-06-18 15:30:00,142.57000732421875,142.74000549316406,141.9499969482422,142.10000610351562,142.10000610351562,2164274
2021-06-21 09:30:00,141.88999938964844,142.72999572753906,140.97000122070312,142.36000061035156,142.36000061035156,1801620
2021-06-21 10:30:00,142.35000610351562,143.27000427246094,142.32000732421875,142.97500610351562,142.97500610351562,977170
2021-06-21 11:30:00,142.97999572753906,143.13999938964844,142.8000030517578,143.0399932861328,143.0399932861328,616297
2021-06-21 12:30:00,143.03500366210938,143.09500122070312,142.8300018310547,143.0,143.0,390812
2021-06-21 13:30:00,143.00999450683594,143.42799377441406,143.00999450683594,143.25999450683594,143.25999450683594,474662
2021-06-21 14:30:00,143.25,143.25999450683594,142.97999572753906,143.10000610351562,143.10000610351562,564748
2021-06-21 15:30:00,143.10000610351562,143.42999267578125,143.05999755859375,143.33999633789062,143.33999633789062,1139543
2021-06-22 09:30:00,143.25999450683594,143.7100067138672,143.10000610351562,143.6199951171875,143.6199951171875,1197493
2021-06-22 10:30:00,143.64999389648438,144.14500427246094,143.51499938964844,144.06500244140625,144.06500244140625,534422
2021-06-22 11:30:00,144.05999755859375,144.1999969482422,143.89999389648438,144.1999969482422,144.1999969482422,363156
2021-06-22 12:30:00,144.1999969482422,144.24000549316406,143.9600067138672,144.11000061035156,144.11000061035156,239864
2021-06-22 13:30:00,144.11000061035156,144.19000244140625,143.97999572753906,144.00999450683594,144.00999450683594,305489
2021-06-22 14:30:00,144.0,144.72999572753906,143.94009399414062,144.66000366210938,144.66000366210938,933419
2021-06-22 15:30:00,144.66000366210938,144.71530151367188,144.4600067138672,144.63999938964844,144.63999938964844,954302
2021-06-23 09:30:00,144.6699981689453,144.9949951171875,144.4149932861328,144.80499267578125,144.80499267578125,1047066
2021-06-23 10:30:00,144.80999755859375,144.80999755859375,144.25,144.5,144.5,592490
2021-06-23 11:30:00,144.49000549316406,144.73500061035156,144.38999938964844,144.59500122070312,144.59500122070312,408486
2021-06-23 12:30:00,144.59500122070312,144.6999969482422,144.1699981689453,144.6699981689453,144.6699981689453,404147
2021-06-23 13:30:00,144.6649932861328,144.6699981689453,144.41000366210938,144.47000122070312,144.47000122070312,421326
2021-06-23 14:30:00,144.4600067138672,144.75999450683594,144.44500732421875,144.74000549316406,144.74000549316406,467740
2021-06-23 15:30:00,144.7449951171875,144.75,144.41000366210938,144.47000122070312,144.47000122070312,640178
2021-06-24 09:30:00,145.52000427246094,145.84249877929688,145.42999267578125,145.72999572753906,145.72999572753906,1339691
2021-06-24 10:30:00,145.72999572753906,145.8170928955078,145.52000427246094,145.63999938964844,145.63999938964844,833458
2021-06-24 11:30:00,145.64999389648438,145.8300018310547,145.49000549316406,145.64999389648438,145.64999389648438,674348
2021-06-24 12:30:00,145.64500427246094,145.65499877929688,145.1199951171875,145.31500244140625,145.31500244140625,522141
2021-06-24 13:30:00,145.30999755859375,145.47500610351562,145.11000061035156,145.43499755859375,145.43499755859375,697350
2021-06-24 14:30:00,145.44000244140625,145.51499938964844,145.2100067138672,145.2449951171875,145.2449951171875,711856
2021-06-24 15:30:00,145.24000549316406,145.44000244140625,145.13999938964844,145.36000061035156,145.36000061035156,1260095
2021-06-25 09:30:00,145.52999877929688,145.63999938964844,144.99000549316406,145.4949951171875,145.4949951171875,1004151
2021-06-25 10:30:00,145.5,145.5850067138672,145.24000549316406,145.49000549316406,145.49000549316406,734703
2021-06-25 11:30:00,145.5,145.57000732421875,145.1199951171875,145.1699981689453,145.1699981689453,449555
2021-06-25 12:30:00,145.1699981689453,145.27000427246094,145.1199951171875,145.19500732421875,145.19500732421875,516862
2021-06-25 13:30:00,145.19500732421875,145.3300018310547,145.02000427246094,145.27000427246094,145.27000427246094,567469
2021-06-25 14:30:00,145.27000427246094,145.4499969482422,145.24000549316406,145.30799865722656,145.30799865722656,887610
2021-06-25 15:30:00,145.3000030517578,145.42999267578125,145.07000732421875,145.22000122070312,145.22000122070312,2710087
2021-06-28 09:30:00,145.8300018310547,146.72500610351562,145.8000030517578,146.50999450683594,146.50999450683594,1096952
2021-06-28 10:30:00,146.50999450683594,146.66990661621094,146.3800048828125,146.64999389648438,146.64999389648438,912811
2021-06-28 11:30:00,146.65939331054688,146.9199981689453,146.57000732421875,146.85000610351562,146.85000610351562,440458
2021-06-28 12:30:00,146.85000610351562,146.89999389648438,146.4499969482422,146.4600067138672,146.4600067138672,425859
2021-06-28 13:30:00,146.4600067138672,146.66000366210938,146.4499969482422,146.62030029296875,146.62030029296875,420596
2021-06-28 14:30:00,146.6300048828125,146.8603057861328,146.5800018310547,146.67999267578125,146.67999267578125,741617
2021-06-28 15:30:00,146.67999267578125,146.8350067138672,146.5800018310547,146.75999450683594,146.75999450683594,1172382
2021-06-29 09:30:00,146.7899932861328,147.25,146.49000549316406,147.0500030517578,147.0500030517578,1062887
2021-06-29 10:30:00,147.0500030517578,147.40060424804688,147.01499938964844,147.3699951171875,147.3699951171875,671184
2021-06-29 11:30:00,147.3699951171875,147.70120239257812,147.32000732421875,147.70120239257812,147.70120239257812,405165
2021-06-29 12:30:00,147.7050018310547,147.74000549316406,147.50999450683594,147.58999633789062,147.58999633789062,907456
2021-06-29 13:30:00,147.60000610351562,147.79310607910156,147.57000732421875,147.63999938964844,147.63999938964844,313678
2021-06-29 14:30:00,147.63999938964844,147.86000061035156,147.52999877929688,147.80499267578125,147.80499267578125,441067
2021-06-29 15:30:00,147.7899932861328,147.88999938964844,147.69000244140625,147.80999755859375,147.80999755859375,1046430
2021-06-30 09:30:00,147.58999633789062,147.82000732421875,147.1999969482422,147.61000061035156,147.61000061035156,1173757
2021-06-30 10:30:00,147.61000061035156,148.00999450683594,147.60000610351562,147.6999969482422,147.6999969482422,945397
2021-06-30 11:30:00,147.6999969482422,147.76499938964844,147.26499938964844,147.3300018310547,147.3300018310547,585196
2021-06-30 12:30:00,147.32000732421875,147.56500244140625,147.25,147.5,147.5,293589
2021-06-30 13:30:00,147.5,147.6750030517578,147.4149932861328,147.5050048828125,147.5050048828125,403291
2021-06-30 14:30:00,147.5050048828125,147.77000427246094,147.47999572753906,147.72000122070312,147.72000122070312,627418
2021-06-30 15:30:00,147.7100067138672,147.8350067138672,147.64999389648438,147.66000366210938,147.66000366210938,1412019
2021-07-01 09:30:00,147.4600067138672,147.85000610351562,147.3800048828125,147.5500030517578,147.5500030517578,944856
2021-07-01 10:30:00,147.5594940185547,147.6699981689453,146.91000366210938,147.10800170898438,147.10800170898438,1099841
2021-07-01 11:30:00,147.10000610351562,147.4550018310547,147.08999633789062,147.38999938964844,147.38999938964844,595807
2021-07-01 12:30:00,147.38999938964844,147.41000366210938,147.1300048828125,147.25,147.25,338363
2021-07-01 13:30:00,147.24000549316406,147.61000061035156,147.23500061035156,147.5749969482422,147.5749969482422,621307
2021-07-01 14:30:00,147.5780029296875,147.8000030517578,147.57000732421875,147.6199951171875,147.6199951171875,561852
2021-07-01 15:30:00,147.6300048828125,147.88999938964844,147.6300048828125,147.86000061035156,147.86000061035156,1055997
2021-07-02 09:30:00,148.6199951171875,149.24000549316406,148.5800018310547,149.16000366210938,149.16000366210938,1287110
2021-07-02 10:30:00,149.14999389648438,149.1750030517578,148.94000244140625,149.05999755859375,149.05999755859375,547004
2021-07-02 11:30:00,149.0612030029297,149.44000244140625,149.0612030029297,149.2899932861328,149.2899932861328,598741
2021-07-02 12:30:00,149.30499267578125,149.5500030517578,149.28500366210938,149.5,149.5,738516
2021-07-02 13:30:00,149.5,149.75999450683594,149.5,149.75,149.75,714550
2021-07-02 14:30:00,149.7550048828125,149.8300018310547,149.5749969482422,149.8000030517578,149.8000030517578,802767
2021-07-02 15:30:00,149.7949981689453,150.01499938964844,149.73500061035156,149.8800048828125,149.8800048828125,1249917
2021-07-06 09:30:00,150.17999267578125,151.13999938964844,150.16000366210938,150.91000366210938,150.91000366210938,1145634
2021-07-06 10:30:00,150.9199981689453,150.96800231933594,150.11199951171875,150.32000732421875,150.32000732421875,806144
2021-07-06 11:30:00,150.32000732421875,150.3699951171875,148.99000549316406,149.38999938964844,149.38999938964844,1083165
2021-07-06 12:30:00,149.38999938964844,149.88999938964844,149.05999755859375,149.8800048828125,149.8800048828125,547044
2021-07-06 13:30:00,149.8699951171875,150.1300048828125,149.8000030517578,150.125,150.125,415910
2021-07-06 14:30:00,150.1300048828125,150.4499969482422,149.93499755859375,150.4149932861328,150.4149932861328,513585
2021-07-06 15:30:00,150.4149932861328,150.5050048828125,150.2899932861328,150.44000244140625,150.44000244140625,966515
2021-07-07 09:30:00,151.42999267578125,151.55999755859375,150.86000061035156,150.88999938964844,150.88999938964844,1687136
2021-07-07 10:30:00,150.88999938964844,150.99000549316406,150.0399932861328,150.5500030517578,150.5500030517578,1283981
2021-07-07 11:30:00,150.55999755859375,151.27000427246094,150.36000061035156,150.97000122070312,150.97000122070312,668228
2021-07-07 12:30:00,150.96499633789062,151.10000610351562,150.77999877929688,151.05999755859375,151.05999755859375,642335
2021-07-07 13:30:00,151.05999755859375,151.4600067138672,150.9149932861328,151.3000030517578,151.3000030517578,880836
2021-07-07 14:30:00,151.3000030517578,151.39999389648438,150.99000549316406,151.19000244140625,151.19000244140625,595026
2021-07-07 15:30:00,151.17999267578125,151.3300018310547,151.1199951171875,151.22000122070312,151.22000122070312,1338275
2021-07-08 09:30:00,148.8699951171875,149.41000366210938,148.1999969482422,149.17999267578125,149.17999267578125,2811956
2021-07-08 10:30:00,149.17999267578125,149.389892578125,148.47000122070312,149.32000732421875,149.32000732421875,1218749
2021-07-08 11:30:00,149.32000732421875,149.83999633789062,149.00999450683594,149.78799438476562,149.78799438476562,609805
2021-07-08 12:30:00,149.7899932861328,150.05999755859375,149.72000122070312,150.01499938964844,150.01499938964844,762399
2021-07-08 13:30:00,150.02999877929688,150.23500061035156,149.60000610351562,149.67999267578125,149.67999267578125,463450
2021-07-08 14:30:00,149.67999267578125,149.82000732421875,149.35000610351562,149.56500244140625,149.56500244140625,960839
2021-07-08 15:30:00,149.5,149.88999938964844,149.1699981689453,149.8800048828125,149.8800048828125,1516405
2021-07-09 09:30:00,149.63999938964844,150.33999633789062,149.4199981689453,150.22000122070312,150.22000122070312,1242733
2021-07-09 10:30:00,150.1999969482422,151.02999877929688,150.11000061035156,150.99000549316406,150.99000549316406,655312
2021-07-09 11:30:00,151.0,151.1300048828125,150.91000366210938,151.06129455566406,151.06129455566406,439537
2021-07-09 12:30:00,151.07000732421875,151.27000427246094,150.97000122070312,151.0850067138672,151.0850067138672,428189
2021-07-09 13:30:00,151.0800018310547,151.2100067138672,150.9199981689453,151.02000427246094,151.02000427246094,472859
2021-07-09 14:30:00,151.01499938964844,151.22999572753906,151.00999450683594,151.16000366210938,151.16000366210938,421554
2021-07-09 15:30:00,151.15499877929688,151.33999633789062,151.07749938964844,151.19000244140625,151.19000244140625,1068570
2021-07-12 09:30:00,151.77000427246094,151.8699951171875,150.8300018310547,150.97000122070312,150.97000122070312,1351932
2021-07-12 10:30:00,150.97000122070312,151.33689880371094,150.8699951171875,151.02000427246094,151.02000427246094,540054
2021-07-12 11:30:00,151.0399932861328,151.36000061035156,151.0,151.22999572753906,151.22999572753906,445271
2021-07-12 12:30:00,151.24000549316406,151.30999755859375,151.05999755859375,151.08999633789062,151.08999633789062,421361
2021-07-12 13:30:00,151.10000610351562,151.2899932861328,150.9499969482422,151.25999450683594,151.25999450683594,508355
2021-07-12 14:30:00,151.25999450683594,151.33999633789062,151.1199951171875,151.2899932861328,151.2899932861328,464156
2021-07-12 15:30:00,151.2899932861328,151.36000061035156,151.1699981689453,151.3000030517578,151.3000030517578,993242
2021-07-13 09:30:00,151.05999755859375,152.44009399414062,150.92999267578125,152.43499755859375,152.43499755859375,1579528
2021-07-13 10:30:00,152.44000244140625,152.96499633789062,152.36500549316406,152.9600067138672,152.9600067138672,805228
2021-07-13 11:30:00,152.9600067138672,153.0399932861328,152.8000030517578,152.8300018310547,152.8300018310547,432484
2021-07-13 12:30:00,152.8350067138672,152.91000366210938,151.97000122070312,152.1699981689453,152.1699981689453,533436
2021-07-13 13:30:00,152.16000366210938,152.16000366210938,151.2899932861328,152.1199951171875,152.1199951171875,1044514
2021-07-13 14:30:00,152.11000061035156,152.1699981689453,151.76499938964844,151.97999572753906,151.97999572753906,767370
2021-07-13 15:30:00,151.97999572753906,152.1999969482422,151.77999877929688,151.94000244140625,151.94000244140625,1721385
2021-07-14 09:30:00,153.16000366210938,153.83999633789062,152.9949951171875,153.1999969482422,153.1999969482422,1674179
2021-07-14 10:30:00,153.25999450683594,153.65499877929688,152.8699951171875,152.98500061035156,152.98500061035156,903748
2021-07-14 11:30:00,152.97000122070312,153.09500122070312,152.38999938964844,153.00999450683594,153.00999450683594,746210
2021-07-14 12:30:00,153.00999450683594,153.3000030517578,152.77000427246094,152.8300018310547,152.8300018310547,459803
2021-07-14 13:30:00,152.8300018310547,153.42999267578125,152.8000030517578,153.27999877929688,153.27999877929688,523724
2021-07-14 14:30:00,153.2899932861328,153.4698944091797,153.1300048828125,153.17999267578125,153.17999267578125,621851
2021-07-14 15:30:00,153.17999267578125,153.38999938964844,152.94000244140625,153.10000610351562,153.10000610351562,1390277
2021-07-15 09:30:00,152.8800048828125,153.0,151.82000732421875,152.00999450683594,152.00999450683594,1224355
2021-07-15 10:30:00,152.02999877929688,152.47999572753906,151.5800018310547,152.1699981689453,152.1699981689453,982778
2021-07-15 11:30:00,152.1699981689453,152.32000732421875,151.32000732421875,151.75999450683594,151.75999450683594,675177
2021-07-15 12:30:00,151.75,151.99000549316406,151.3699951171875,151.55999755859375,151.55999755859375,622199
2021-07-15 13:30:00,151.52999877929688,151.5343017578125,150.99000549316406,151.41000366210938,151.41000366210938,873213
2021-07-15 14:30:00,151.4199981689453,151.72999572753906,151.11000061035156,151.60000610351562,151.60000610351562,890623
2021-07-15 15:30:00,151.59500122070312,151.8699951171875,151.5399932861328,151.8000030517578,151.8000030517578,890249
2021-07-16 09:30:00,152.50999450683594,152.82000732421875,151.4199981689453,151.47000122070312,151.47000122070312,1447401
2021-07-16 10:30:00,151.44000244140625,151.8800048828125,150.99000549316406,151.0500030517578,151.0500030517578,1222948
2021-07-16 11:30:00,151.0399932861328,151.66000366210938,150.7969970703125,151.44009399414062,151.44009399414062,594979
2021-07-16 12:30:00,151.44000244140625,151.69900512695312,151.26649475097656,151.42999267578125,151.42999267578125,674757
2021-07-16 13:30:00,151.42999267578125,151.4600067138672,151.00999450683594,151.0399932861328,151.0399932861328,545398
2021-07-16 14:30:00,151.02000427246094,151.16000366210938,150.42999267578125,150.5,150.5,1410494
2021-07-16 15:30:00,150.49000549316406,150.5211944580078,150.14999389648438,150.33999633789062,150.33999633789062,1371597
2021-07-19 09:30:00,148.50999450683594,148.91000366210938,147.50999450683594,148.0399932861328,148.0399932861328,3497964
2021-07-19 10:30:00,148.0399932861328,148.7310028076172,147.47500610351562,148.4199981689453,148.4199981689453,1446571
2021-07-19 11:30:00,148.39999389648438,148.91900634765625,148.10000610351562,148.1999969482422,148.1999969482422,987705
2021-07-19 12:30:00,148.1999969482422,148.3000030517578,147.42999267578125,147.4499969482422,147.4499969482422,1099831
2021-07-19 13:30:00,147.4499969482422,148.07000732421875,147.3699951171875,148.0500030517578,148.0500030517578,1147819
2021-07-19 14:30:00,148.0500030517578,148.0800018310547,147.49000549316406,147.52000427246094,147.52000427246094,1391379
